CustomerID,Recency,Frequency,Monetary,CustomerSegment
16837.0,30,12,3167.73,High-Value/Frequent Spenders
16838.0,196,3,582.9,At-Risk/Churning Customers
16839.0,8,39,15357.78,High-Value/Frequent Spenders
16841.0,36,7,1774.62,Promising/Regular Customers
16842.0,63,4,1260.44,Promising/Regular Customers
16843.0,42,17,10183.82,Promising/Regular Customers
16846.0,49,1,214.32,New/Low-Value Customers
16847.0,42,1,193.44,New/Low-Value Customers
16848.0,52,1,281.42,New/Low-Value Customers
16849.0,186,1,124.57,At-Risk/Churning Customers
16850.0,333,1,332.41,At-Risk/Churning Customers
16851.0,3,3,342.45,Promising/Regular Customers
16852.0,9,2,144.91,Promising/Regular Customers
16855.0,23,2,328.40000000000003,Promising/Regular Customers
16856.0,14,1,35.400000000000006,New/Low-Value Customers
16858.0,365,2,345.89000000000004,At-Risk/Churning Customers
16859.0,105,5,473.14,New/Low-Value Customers
16861.0,59,3,151.65,Promising/Regular Customers
16863.0,28,4,481.35,Promising/Regular Customers
16866.0,140,3,207.74,New/Low-Value Customers
16869.0,22,5,797.32,High-Value/Frequent Spenders
16871.0,21,7,2761.4900000000002,High-Value/Frequent Spenders
16872.0,76,3,680.02,Promising/Regular Customers
16873.0,4,10,7066.31,High-Value/Frequent Spenders
16875.0,63,9,2023.47,Promising/Regular Customers
16877.0,11,6,846.62,High-Value/Frequent Spenders
16878.0,24,2,0.0,Promising/Regular Customers
16880.0,30,7,1491.43,High-Value/Frequent Spenders
16881.0,66,1,432.0,New/Low-Value Customers
16882.0,66,3,705.12,Promising/Regular Customers
16883.0,186,2,272.48,At-Risk/Churning Customers
16884.0,37,2,429.84,Promising/Regular Customers
16885.0,14,3,450.41,Promising/Regular Customers
16887.0,34,1,192.32999999999998,New/Low-Value Customers
16889.0,194,3,1578.67,At-Risk/Churning Customers
16891.0,1,5,742.43,High-Value/Frequent Spenders
16892.0,0,7,489.49,High-Value/Frequent Spenders
16893.0,366,1,145.93,At-Risk/Churning Customers
16895.0,64,1,202.27,New/Low-Value Customers
16897.0,298,3,213.03,At-Risk/Churning Customers
16898.0,25,4,436.68,Promising/Regular Customers
16899.0,7,6,1271.06,High-Value/Frequent Spenders
16900.0,11,5,187.69,High-Value/Frequent Spenders
16902.0,115,1,1706.88,New/Low-Value Customers
16903.0,28,1,363.2,New/Low-Value Customers
16904.0,3,16,3653.75,High-Value/Frequent Spenders
16905.0,4,8,3020.65,High-Value/Frequent Spenders
16906.0,81,4,559.59,Promising/Regular Customers
16907.0,28,5,928.76,High-Value/Frequent Spenders
16909.0,63,2,364.14,Promising/Regular Customers
16910.0,3,8,1508.96,High-Value/Frequent Spenders
16912.0,22,14,2508.87,High-Value/Frequent Spenders
16913.0,289,1,113.44,At-Risk/Churning Customers
16914.0,35,1,183.76,New/Low-Value Customers
16915.0,8,6,621.6800000000001,High-Value/Frequent Spenders
16916.0,23,2,562.41,Promising/Regular Customers
16917.0,276,1,391.52,At-Risk/Churning Customers
16918.0,49,7,1043.34,Promising/Regular Customers
16919.0,155,11,2592.25,New/Low-Value Customers
16921.0,60,1,154.18,New/Low-Value Customers
16923.0,11,26,6488.3,High-Value/Frequent Spenders
16924.0,20,4,722.64,Promising/Regular Customers
16926.0,370,1,230.25,At-Risk/Churning Customers
16927.0,115,3,543.05,New/Low-Value Customers
16928.0,79,19,2748.6,Promising/Regular Customers
16929.0,3,7,1295.39,High-Value/Frequent Spenders
16930.0,25,3,378.89,Promising/Regular Customers
16931.0,4,21,4554.87,High-Value/Frequent Spenders
16932.0,52,1,150.23000000000002,New/Low-Value Customers
16933.0,0,5,530.08,High-Value/Frequent Spenders
16934.0,54,2,931.03,Promising/Regular Customers
16936.0,25,1,261.9,New/Low-Value Customers
16938.0,8,5,1878.43,High-Value/Frequent Spenders
16940.0,51,3,3049.88,Promising/Regular Customers
16942.0,12,10,1878.51,High-Value/Frequent Spenders
16943.0,211,3,816.73,At-Risk/Churning Customers
16945.0,21,19,4345.5,High-Value/Frequent Spenders
16947.0,235,1,406.48,At-Risk/Churning Customers
16948.0,138,3,435.02,New/Low-Value Customers
16949.0,3,7,1161.27,High-Value/Frequent Spenders
16950.0,56,3,1178.56,Promising/Regular Customers
16951.0,122,4,1262.75,New/Low-Value Customers
16952.0,108,2,167.61,New/Low-Value Customers
16953.0,29,1,20.8,New/Low-Value Customers
16954.0,0,9,2085.08,High-Value/Frequent Spenders
16955.0,184,5,493.67,At-Risk/Churning Customers
16956.0,8,2,292.34,Promising/Regular Customers
16957.0,238,2,416.64,At-Risk/Churning Customers
16959.0,86,1,117.35000000000001,New/Low-Value Customers
16960.0,38,3,507.05,Promising/Regular Customers
16961.0,115,1,234.17000000000002,New/Low-Value Customers
16963.0,186,1,110.55000000000001,At-Risk/Churning Customers
16965.0,226,1,201.19,At-Risk/Churning Customers
16966.0,7,10,2148.47,High-Value/Frequent Spenders
16967.0,188,1,319.02,At-Risk/Churning Customers
16968.0,3,2,439.43,Promising/Regular Customers
16969.0,38,3,650.41,Promising/Regular Customers
16971.0,2,2,232.20999999999998,Promising/Regular Customers
16976.0,266,1,251.51999999999998,At-Risk/Churning Customers
16978.0,77,1,344.33,New/Low-Value Customers
16979.0,3,8,1809.05,High-Value/Frequent Spenders
16980.0,254,2,1028.46,At-Risk/Churning Customers
16982.0,60,1,384.06,New/Low-Value Customers
16983.0,12,8,1894.82,High-Value/Frequent Spenders
16984.0,77,5,4370.59,Promising/Regular Customers
16985.0,16,11,5461.62,High-Value/Frequent Spenders
16986.0,29,2,1873.2,Promising/Regular Customers
16987.0,2,7,1616.8,High-Value/Frequent Spenders
16988.0,4,1,126.12,New/Low-Value Customers
16989.0,6,6,1133.25,High-Value/Frequent Spenders
16990.0,218,1,179.0,At-Risk/Churning Customers
16992.0,10,6,1601.8600000000001,High-Value/Frequent Spenders
16995.0,371,1,-1.25,At-Risk/Churning Customers
16996.0,29,9,1427.46,High-Value/Frequent Spenders
16997.0,287,3,702.0,At-Risk/Churning Customers
16998.0,149,6,287.02,New/Low-Value Customers
16999.0,22,2,484.82,Promising/Regular Customers
17001.0,0,11,3989.57,High-Value/Frequent Spenders
17002.0,72,4,1487.78,Promising/Regular Customers
17004.0,45,2,1312.1399999999999,Promising/Regular Customers
17006.0,4,4,781.78,Promising/Regular Customers
17007.0,50,7,877.4300000000001,Promising/Regular Customers
17010.0,16,2,185.46,Promising/Regular Customers
17011.0,29,1,270.9,New/Low-Value Customers
17014.0,7,4,562.6800000000001,Promising/Regular Customers
17015.0,28,3,1838.61,Promising/Regular Customers
17017.0,2,27,8574.11,High-Value/Frequent Spenders
17018.0,40,2,920.1,Promising/Regular Customers
17019.0,10,4,1258.08,Promising/Regular Customers
17022.0,30,1,71.0,New/Low-Value Customers
17024.0,44,3,95.85,Promising/Regular Customers
17025.0,60,3,357.77,Promising/Regular Customers
17026.0,184,2,154.83,At-Risk/Churning Customers
17027.0,78,7,835.86,Promising/Regular Customers
17029.0,110,2,716.0,New/Low-Value Customers
17030.0,63,1,146.87,New/Low-Value Customers
17031.0,11,2,380.35,Promising/Regular Customers
17033.0,85,3,1030.14,Promising/Regular Customers
17034.0,15,4,734.57,Promising/Regular Customers
17035.0,245,3,388.33000000000004,At-Risk/Churning Customers
17037.0,77,2,1253.22,Promising/Regular Customers
17038.0,29,1,112.4,New/Low-Value Customers
17040.0,137,1,449.73,New/Low-Value Customers
17041.0,26,4,1055.69,Promising/Regular Customers
17042.0,2,5,1036.58,High-Value/Frequent Spenders
17043.0,31,4,1735.18,Promising/Regular Customers
17044.0,8,3,897.4300000000001,Promising/Regular Customers
17045.0,112,3,339.44,New/Low-Value Customers
17046.0,156,1,642.02,New/Low-Value Customers
17047.0,84,3,1100.9,Promising/Regular Customers
17048.0,114,6,864.32,New/Low-Value Customers
17049.0,2,11,5589.83,High-Value/Frequent Spenders
17050.0,95,6,3185.64,New/Low-Value Customers
17051.0,193,1,240.89,At-Risk/Churning Customers
17052.0,27,1,399.09,New/Low-Value Customers
17053.0,128,2,496.38,New/Low-Value Customers
17054.0,27,6,1353.83,High-Value/Frequent Spenders
17058.0,81,3,1179.89,Promising/Regular Customers
17059.0,29,5,3080.39,High-Value/Frequent Spenders
17060.0,265,1,234.24,At-Risk/Churning Customers
17061.0,73,12,5116.13,Promising/Regular Customers
17062.0,313,5,529.4300000000001,At-Risk/Churning Customers
17063.0,8,11,1421.59,High-Value/Frequent Spenders
17064.0,58,3,855.45,Promising/Regular Customers
17065.0,142,1,-112.35,New/Low-Value Customers
17068.0,11,22,4531.34,High-Value/Frequent Spenders
17069.0,27,13,2655.2200000000003,High-Value/Frequent Spenders
17070.0,113,1,304.24,New/Low-Value Customers
17071.0,8,14,2385.48,High-Value/Frequent Spenders
17073.0,17,4,1446.09,Promising/Regular Customers
17075.0,17,5,813.77,High-Value/Frequent Spenders
17076.0,35,3,841.0799999999999,Promising/Regular Customers
17078.0,35,2,378.2,Promising/Regular Customers
17079.0,77,1,118.80000000000001,New/Low-Value Customers
17080.0,21,3,285.5,Promising/Regular Customers
17081.0,24,2,288.91,Promising/Regular Customers
17082.0,32,2,2003.8500000000001,Promising/Regular Customers
17083.0,108,3,1405.78,New/Low-Value Customers
17084.0,34,2,2747.9900000000002,Promising/Regular Customers
17085.0,122,6,1550.8,New/Low-Value Customers
17086.0,6,6,2050.08,High-Value/Frequent Spenders
17088.0,27,4,1991.01,Promising/Regular Customers
17090.0,3,8,1972.5500000000002,High-Value/Frequent Spenders
17091.0,2,10,3802.81,High-Value/Frequent Spenders
17092.0,49,4,1774.03,Promising/Regular Customers
17094.0,317,2,270.20000000000005,At-Risk/Churning Customers
17095.0,21,6,1088.2,High-Value/Frequent Spenders
17096.0,8,7,992.68,High-Value/Frequent Spenders
17097.0,1,9,937.92,High-Value/Frequent Spenders
17100.0,17,2,971.74,Promising/Regular Customers
17101.0,9,4,1621.73,Promising/Regular Customers
17102.0,261,1,25.5,At-Risk/Churning Customers
17105.0,158,2,665.78,New/Low-Value Customers
17107.0,32,7,10362.48,Promising/Regular Customers
17109.0,28,8,865.9300000000001,High-Value/Frequent Spenders
17110.0,164,1,163.29999999999998,New/Low-Value Customers
17111.0,46,1,231.61,New/Low-Value Customers
17114.0,5,10,739.72,High-Value/Frequent Spenders
17115.0,7,5,806.9,High-Value/Frequent Spenders
17117.0,287,1,116.2,At-Risk/Churning Customers
17118.0,317,1,157.02,At-Risk/Churning Customers
17119.0,2,3,593.61,Promising/Regular Customers
17120.0,232,1,307.46,At-Risk/Churning Customers
17122.0,118,1,138.32,New/Low-Value Customers
17123.0,161,1,345.3,New/Low-Value Customers
17124.0,184,1,294.24,At-Risk/Churning Customers
17125.0,49,1,230.5,New/Low-Value Customers
17126.0,151,7,976.55,New/Low-Value Customers
17128.0,334,1,157.09,At-Risk/Churning Customers
17131.0,4,5,2463.17,High-Value/Frequent Spenders
17133.0,15,7,4892.240000000001,High-Value/Frequent Spenders
17134.0,106,2,413.2,New/Low-Value Customers
17135.0,15,7,1139.73,High-Value/Frequent Spenders
17138.0,275,1,380.5,At-Risk/Churning Customers
17139.0,15,15,10567.87,High-Value/Frequent Spenders
17140.0,246,1,454.12,At-Risk/Churning Customers
17142.0,238,1,579.0,At-Risk/Churning Customers
17144.0,0,2,984.57,Promising/Regular Customers
17146.0,105,3,749.78,New/Low-Value Customers
17147.0,22,6,1679.64,High-Value/Frequent Spenders
17148.0,51,1,124.88,New/Low-Value Customers
17152.0,194,4,1503.5,At-Risk/Churning Customers
17153.0,23,1,213.78,New/Low-Value Customers
17154.0,74,1,329.34,New/Low-Value Customers
17155.0,17,2,251.7,Promising/Regular Customers
17157.0,7,3,306.55,Promising/Regular Customers
17158.0,31,3,1266.97,Promising/Regular Customers
17159.0,21,4,1534.73,Promising/Regular Customers
17160.0,30,6,3518.03,High-Value/Frequent Spenders
17162.0,28,11,1707.21,High-Value/Frequent Spenders
17163.0,21,2,293.1,Promising/Regular Customers
17164.0,32,8,2466.4,Promising/Regular Customers
17165.0,283,1,158.68,At-Risk/Churning Customers
17166.0,38,3,189.49,Promising/Regular Customers
17169.0,49,4,816.88,Promising/Regular Customers
17171.0,288,1,224.91,At-Risk/Churning Customers
17172.0,74,2,313.26,Promising/Regular Customers
17173.0,4,9,3755.65,High-Value/Frequent Spenders
17174.0,217,1,59.9,At-Risk/Churning Customers
17175.0,43,5,1430.94,Promising/Regular Customers
17176.0,201,1,306.13,At-Risk/Churning Customers
17179.0,177,3,711.79,New/Low-Value Customers
17180.0,55,6,768.32,Promising/Regular Customers
17181.0,56,2,239.92000000000002,Promising/Regular Customers
17183.0,7,8,3286.91,High-Value/Frequent Spenders
17186.0,46,2,144.0,Promising/Regular Customers
17187.0,226,1,203.95,At-Risk/Churning Customers
17188.0,10,9,2275.58,High-Value/Frequent Spenders
17189.0,105,2,383.75,New/Low-Value Customers
17190.0,58,3,249.74,Promising/Regular Customers
17191.0,27,7,2093.68,High-Value/Frequent Spenders
17193.0,35,9,1674.46,Promising/Regular Customers
17194.0,273,2,262.62,At-Risk/Churning Customers
17197.0,29,1,1013.01,New/Low-Value Customers
17198.0,23,3,692.22,Promising/Regular Customers
17201.0,53,1,289.78000000000003,New/Low-Value Customers
17203.0,35,6,3560.08,Promising/Regular Customers
17204.0,168,9,1352.91,New/Low-Value Customers
17205.0,53,1,384.08,New/Low-Value Customers
17206.0,52,1,204.24,New/Low-Value Customers
17211.0,26,9,2299.67,High-Value/Frequent Spenders
17212.0,252,1,226.85,At-Risk/Churning Customers
17213.0,39,11,2741.08,Promising/Regular Customers
17214.0,59,7,974.12,Promising/Regular Customers
17217.0,233,1,113.5,At-Risk/Churning Customers
17218.0,3,10,1951.97,High-Value/Frequent Spenders
17219.0,31,1,114.23,New/Low-Value Customers
17220.0,23,14,3187.55,High-Value/Frequent Spenders
17221.0,6,2,334.48,Promising/Regular Customers
17222.0,64,1,328.65,New/Low-Value Customers
17223.0,309,2,416.89,At-Risk/Churning Customers
17226.0,308,1,393.49,At-Risk/Churning Customers
17227.0,18,6,939.32,High-Value/Frequent Spenders
17228.0,15,8,1906.09,High-Value/Frequent Spenders
17229.0,95,2,318.76,New/Low-Value Customers
17230.0,263,11,3466.67,At-Risk/Churning Customers
17231.0,11,14,3078.22,High-Value/Frequent Spenders
17232.0,2,2,417.77,Promising/Regular Customers
17233.0,34,1,190.88,New/Low-Value Customers
17234.0,182,1,149.89,At-Risk/Churning Customers
17235.0,24,2,550.0600000000001,Promising/Regular Customers
17236.0,12,6,916.13,High-Value/Frequent Spenders
17237.0,10,2,314.69,Promising/Regular Customers
17238.0,2,17,3719.1,High-Value/Frequent Spenders
17239.0,312,2,379.95000000000005,At-Risk/Churning Customers
17242.0,107,2,1135.04,New/Low-Value Customers
17243.0,0,30,8491.75,High-Value/Frequent Spenders
17244.0,52,1,954.9,New/Low-Value Customers
17245.0,204,1,171.45000000000002,At-Risk/Churning Customers
17247.0,14,1,280.09000000000003,New/Low-Value Customers
17248.0,119,1,318.65,New/Low-Value Customers
17250.0,3,2,381.97,Promising/Regular Customers
17251.0,362,1,269.83,At-Risk/Churning Customers
17252.0,116,2,348.90999999999997,New/Low-Value Customers
17253.0,17,1,178.26,New/Low-Value Customers
17254.0,4,2,271.19,Promising/Regular Customers
17255.0,40,2,291.48,Promising/Regular Customers
17256.0,106,2,240.0,New/Low-Value Customers
17259.0,147,2,581.23,New/Low-Value Customers
17262.0,51,5,1253.3600000000001,Promising/Regular Customers
17263.0,207,1,63.440000000000005,At-Risk/Churning Customers
17265.0,138,2,550.01,New/Low-Value Customers
17266.0,1,3,296.58,Promising/Regular Customers
17267.0,126,2,317.2,New/Low-Value Customers
17268.0,107,4,763.64,New/Low-Value Customers
17272.0,41,5,2144.53,Promising/Regular Customers
17274.0,34,1,107.82,New/Low-Value Customers
17277.0,227,2,1065.3500000000001,At-Risk/Churning Customers
17278.0,240,1,246.04000000000002,At-Risk/Churning Customers
17279.0,57,1,187.82999999999998,New/Low-Value Customers
17282.0,129,3,1685.46,New/Low-Value Customers
17284.0,59,7,1636.58,Promising/Regular Customers
17286.0,21,1,151.37,New/Low-Value Customers
17287.0,25,7,1049.06,High-Value/Frequent Spenders
17288.0,8,7,1417.6299999999999,High-Value/Frequent Spenders
17289.0,31,4,922.77,Promising/Regular Customers
17290.0,3,2,513.01,Promising/Regular Customers
17291.0,307,1,550.8000000000001,At-Risk/Churning Customers
17293.0,7,9,1854.06,High-Value/Frequent Spenders
17295.0,28,3,547.0,Promising/Regular Customers
17297.0,16,1,128.18,New/Low-Value Customers
17298.0,100,2,498.42,New/Low-Value Customers
17299.0,11,4,656.61,Promising/Regular Customers
17301.0,20,1,163.24,New/Low-Value Customers
17302.0,14,6,1119.93,High-Value/Frequent Spenders
17303.0,360,1,250.04,At-Risk/Churning Customers
17306.0,10,21,8600.73,High-Value/Frequent Spenders
17307.0,364,1,-152.64,At-Risk/Churning Customers
17309.0,94,1,82.75,New/Low-Value Customers
17311.0,77,2,1384.85,Promising/Regular Customers
17312.0,138,3,644.3,New/Low-Value Customers
17313.0,17,2,2288.13,Promising/Regular Customers
17314.0,24,11,2514.76,High-Value/Frequent Spenders
17315.0,0,43,6193.43,High-Value/Frequent Spenders
17317.0,45,5,2524.02,Promising/Regular Customers
17320.0,99,3,1200.6200000000001,New/Low-Value Customers
17321.0,7,2,657.16,Promising/Regular Customers
17323.0,14,9,894.4399999999999,High-Value/Frequent Spenders
17324.0,17,4,986.48,Promising/Regular Customers
17325.0,279,1,96.8,At-Risk/Churning Customers
17329.0,13,2,523.11,Promising/Regular Customers
17330.0,22,2,363.9,Promising/Regular Customers
17331.0,123,1,175.2,New/Low-Value Customers
17333.0,85,1,494.25,New/Low-Value Customers
17334.0,300,3,306.6,At-Risk/Churning Customers
17337.0,150,7,1897.51,New/Low-Value Customers
17338.0,16,10,6461.79,High-Value/Frequent Spenders
17339.0,93,2,243.36,New/Low-Value Customers
17340.0,8,16,11891.18,High-Value/Frequent Spenders
17341.0,156,3,682.29,New/Low-Value Customers
17343.0,354,1,193.64,At-Risk/Churning Customers
17344.0,45,1,157.62,New/Low-Value Customers
17345.0,14,4,519.6899999999999,Promising/Regular Customers
17346.0,3,16,2557.9,High-Value/Frequent Spenders
17347.0,85,1,228.96,New/Low-Value Customers
17348.0,14,5,1156.6,High-Value/Frequent Spenders
17349.0,178,1,98.25,New/Low-Value Customers
17350.0,7,5,1251.44,High-Value/Frequent Spenders
17351.0,35,3,587.15,Promising/Regular Customers
17353.0,128,2,1740.0,New/Low-Value Customers
17354.0,50,1,1393.06,New/Low-Value Customers
17356.0,311,1,178.22,At-Risk/Churning Customers
17357.0,23,2,384.39,Promising/Regular Customers
17358.0,302,2,360.81,At-Risk/Churning Customers
17359.0,10,1,127.86,New/Low-Value Customers
17360.0,16,3,568.24,Promising/Regular Customers
17361.0,48,3,488.2,Promising/Regular Customers
17362.0,238,2,312.23,At-Risk/Churning Customers
17364.0,0,12,4437.23,High-Value/Frequent Spenders
17365.0,12,8,4767.36,High-Value/Frequent Spenders
17367.0,237,1,167.55,At-Risk/Churning Customers
17368.0,22,9,1315.72,High-Value/Frequent Spenders
17370.0,72,4,446.18,Promising/Regular Customers
17371.0,16,3,418.4,Promising/Regular Customers
17372.0,40,8,1337.18,Promising/Regular Customers
17373.0,39,4,646.92,Promising/Regular Customers
17374.0,218,2,495.77,At-Risk/Churning Customers
17375.0,189,4,372.5,At-Risk/Churning Customers
17376.0,70,2,203.2,Promising/Regular Customers
17377.0,23,21,3883.32,High-Value/Frequent Spenders
17379.0,10,1,389.71999999999997,New/Low-Value Customers
17381.0,8,30,20272.43,High-Value/Frequent Spenders
17382.0,64,1,65.4,New/Low-Value Customers
17383.0,3,1,193.39000000000001,New/Low-Value Customers
17384.0,18,2,336.4,Promising/Regular Customers
17385.0,14,1,256.11,New/Low-Value Customers
17386.0,7,6,2686.42,High-Value/Frequent Spenders
17387.0,19,2,746.81,Promising/Regular Customers
17388.0,77,4,1259.56,Promising/Regular Customers
17389.0,0,43,31300.079999999998,High-Value/Frequent Spenders
17391.0,163,2,508.8,New/Low-Value Customers
17392.0,306,2,417.27,At-Risk/Churning Customers
17394.0,218,1,203.86999999999998,At-Risk/Churning Customers
17396.0,38,8,7330.8,Promising/Regular Customers
17397.0,21,2,681.41,Promising/Regular Customers
17398.0,114,3,653.38,New/Low-Value Customers
17400.0,125,5,2097.84,New/Low-Value Customers
17402.0,4,13,2633.85,High-Value/Frequent Spenders
17403.0,35,1,263.92,New/Low-Value Customers
17404.0,3,18,30300.82,High-Value/Frequent Spenders
17405.0,0,5,967.22,High-Value/Frequent Spenders
17406.0,329,5,1912.72,At-Risk/Churning Customers
17408.0,162,1,32.65,New/Low-Value Customers
17409.0,184,2,771.85,At-Risk/Churning Customers
17410.0,15,5,1214.72,High-Value/Frequent Spenders
17411.0,11,4,748.94,Promising/Regular Customers
17412.0,2,7,1258.06,High-Value/Frequent Spenders
17414.0,43,2,778.0,Promising/Regular Customers
17415.0,79,1,507.84,New/Low-Value Customers
17416.0,29,9,6838.34,High-Value/Frequent Spenders
17418.0,41,2,463.46000000000004,Promising/Regular Customers
17419.0,10,14,4200.97,High-Value/Frequent Spenders
17420.0,49,3,598.83,Promising/Regular Customers
17422.0,15,10,1853.13,High-Value/Frequent Spenders
17423.0,44,4,663.63,Promising/Regular Customers
17425.0,18,2,759.1700000000001,Promising/Regular Customers
17426.0,3,7,5022.26,High-Value/Frequent Spenders
17427.0,71,1,100.8,New/Low-Value Customers
17428.0,0,33,17078.45,High-Value/Frequent Spenders
17429.0,120,4,512.12,New/Low-Value Customers
17430.0,32,2,265.76,Promising/Regular Customers
17431.0,312,1,403.3,At-Risk/Churning Customers
17432.0,17,2,365.76,Promising/Regular Customers
17433.0,87,1,303.16,New/Low-Value Customers
17434.0,1,9,2333.42,High-Value/Frequent Spenders
17436.0,1,2,216.3,Promising/Regular Customers
17438.0,246,2,378.3,At-Risk/Churning Customers
17440.0,147,5,177.1,New/Low-Value Customers
17442.0,28,10,2210.2599999999998,High-Value/Frequent Spenders
17443.0,219,1,534.24,At-Risk/Churning Customers
17444.0,147,3,2940.04,New/Low-Value Customers
17446.0,176,2,120.89999999999999,New/Low-Value Customers
17447.0,39,2,541.53,Promising/Regular Customers
17448.0,144,1,-4287.63,New/Low-Value Customers
17449.0,1,8,2503.21,High-Value/Frequent Spenders
17450.0,7,55,187322.17,High-Value/Frequent Spenders
17451.0,0,10,1648.95,High-Value/Frequent Spenders
17453.0,17,2,486.72,Promising/Regular Customers
17454.0,191,4,517.53,At-Risk/Churning Customers
17455.0,203,1,131.7,At-Risk/Churning Customers
17456.0,364,1,249.86,At-Risk/Churning Customers
17457.0,126,5,1737.7,New/Low-Value Customers
17458.0,14,1,316.5,New/Low-Value Customers
17459.0,42,2,657.3,Promising/Regular Customers
17460.0,78,8,452.63000000000005,Promising/Regular Customers
17461.0,22,3,735.82,Promising/Regular Customers
17462.0,50,3,662.94,Promising/Regular Customers
17463.0,15,6,1860.81,High-Value/Frequent Spenders
17464.0,157,1,289.96000000000004,New/Low-Value Customers
17466.0,9,2,763.28,Promising/Regular Customers
17468.0,9,2,137.0,Promising/Regular Customers
17469.0,15,6,1843.06,High-Value/Frequent Spenders
17470.0,44,5,1125.07,Promising/Regular Customers
17472.0,190,3,697.54,At-Risk/Churning Customers
17475.0,78,1,194.37,New/Low-Value Customers
17480.0,73,2,506.51,Promising/Regular Customers
17481.0,3,5,1249.34,High-Value/Frequent Spenders
17483.0,64,3,414.04,Promising/Regular Customers
17486.0,260,1,396.87,At-Risk/Churning Customers
17489.0,58,2,376.64,Promising/Regular Customers
17490.0,0,11,1926.88,High-Value/Frequent Spenders
17491.0,0,11,3541.92,High-Value/Frequent Spenders
17492.0,247,1,374.57,At-Risk/Churning Customers
17495.0,7,2,497.56,Promising/Regular Customers
17496.0,358,1,271.05,At-Risk/Churning Customers
17498.0,75,1,272.21999999999997,New/Low-Value Customers
17499.0,289,1,622.88,At-Risk/Churning Customers
17500.0,16,3,1138.0,Promising/Regular Customers
17501.0,220,2,288.6,At-Risk/Churning Customers
17502.0,8,4,689.1,Promising/Regular Customers
17503.0,2,2,558.96,Promising/Regular Customers
17504.0,205,10,2745.28,At-Risk/Churning Customers
17505.0,161,2,1145.8400000000001,New/Low-Value Customers
17506.0,69,2,294.29,Promising/Regular Customers
17507.0,261,2,605.58,At-Risk/Churning Customers
17508.0,280,1,387.31,At-Risk/Churning Customers
17509.0,57,11,6069.24,Promising/Regular Customers
17510.0,24,1,308.48,New/Low-Value Customers
17511.0,2,46,88125.38,High-Value/Frequent Spenders
17512.0,28,11,2920.04,High-Value/Frequent Spenders
17513.0,71,1,513.2,New/Low-Value Customers
17514.0,127,1,208.65,New/Low-Value Customers
17515.0,30,4,639.02,Promising/Regular Customers
17516.0,14,5,764.88,High-Value/Frequent Spenders
17517.0,308,1,153.94,At-Risk/Churning Customers
17519.0,16,7,1839.07,High-Value/Frequent Spenders
17520.0,53,1,546.81,New/Low-Value Customers
17521.0,23,4,721.96,Promising/Regular Customers
17522.0,1,5,1070.71,High-Value/Frequent Spenders
17523.0,10,4,652.74,Promising/Regular Customers
17524.0,360,1,145.0,At-Risk/Churning Customers
17525.0,359,1,422.7,At-Risk/Churning Customers
17526.0,0,8,706.7,High-Value/Frequent Spenders
17527.0,53,6,888.86,Promising/Regular Customers
17528.0,0,11,3540.1,High-Value/Frequent Spenders
17530.0,0,10,2367.12,High-Value/Frequent Spenders
17531.0,120,2,293.45,New/Low-Value Customers
17534.0,53,1,223.36,New/Low-Value Customers
17535.0,279,1,164.4,At-Risk/Churning Customers
17536.0,176,1,76.5,New/Low-Value Customers
17537.0,29,2,887.6700000000001,Promising/Regular Customers
17538.0,25,1,98.42,New/Low-Value Customers
17540.0,8,3,570.4,Promising/Regular Customers
17542.0,269,1,170.75,At-Risk/Churning Customers
17545.0,42,3,642.32,Promising/Regular Customers
17547.0,371,1,-11.8,At-Risk/Churning Customers
17548.0,217,3,-141.48000000000002,At-Risk/Churning Customers
17549.0,23,2,148.86,Promising/Regular Customers
17550.0,196,3,267.16,At-Risk/Churning Customers
17551.0,358,1,290.34,At-Risk/Churning Customers
17552.0,42,6,909.96,Promising/Regular Customers
17553.0,129,1,1487.6,New/Low-Value Customers
17554.0,0,5,1952.45,High-Value/Frequent Spenders
17555.0,19,2,480.31,Promising/Regular Customers
17556.0,205,1,157.9,At-Risk/Churning Customers
17557.0,13,3,541.46,Promising/Regular Customers
17560.0,94,5,854.95,New/Low-Value Customers
17561.0,18,1,165.12,New/Low-Value Customers
17562.0,13,8,1107.38,High-Value/Frequent Spenders
17564.0,23,3,454.01,Promising/Regular Customers
17566.0,7,2,869.77,Promising/Regular Customers
17567.0,6,10,4012.56,High-Value/Frequent Spenders
17569.0,331,1,344.14,At-Risk/Churning Customers
17571.0,49,4,1425.67,Promising/Regular Customers
17572.0,70,4,226.75000000000003,Promising/Regular Customers
17573.0,28,4,362.9,Promising/Regular Customers
17574.0,242,1,185.65,At-Risk/Churning Customers
17576.0,7,22,3399.93,High-Value/Frequent Spenders
17578.0,190,2,124.74,At-Risk/Churning Customers
17579.0,4,4,440.2,Promising/Regular Customers
17580.0,252,3,215.72,At-Risk/Churning Customers
17581.0,0,31,10716.31,High-Value/Frequent Spenders
17582.0,235,1,175.27,At-Risk/Churning Customers
17584.0,6,3,1227.3,Promising/Regular Customers
17585.0,108,4,1116.68,New/Low-Value Customers
17588.0,99,3,1240.2,New/Low-Value Customers
17589.0,59,4,2404.17,Promising/Regular Customers
17590.0,1,3,1468.02,Promising/Regular Customers
17591.0,72,8,2192.7200000000003,Promising/Regular Customers
